,clid,hhid,r01,r17,r18_1,r18_2
3623,174.0,1.0,No,6.0,J,
3624,174.0,1.0,No,4.0,I,
3625,174.0,1.0,No,3.0,I,
3626,174.0,1.0,No,1.0,A,
3627,174.0,1.0,No,8.0,J,
3628,174.0,2.0,No,3.0,I,
3629,174.0,2.0,No,1.0,A,
3630,174.0,2.0,No,2.0,X,
3631,174.0,2.0,No,5.0,I,
3632,174.0,2.0,No,6.0,I,
3633,174.0,2.0,No,7.0,A,
3634,174.0,2.0,No,4.0,I,
3635,174.0,3.0,No,7.0,I,
3636,174.0,3.0,No,5.0,I,
3637,174.0,3.0,No,6.0,I,
3638,174.0,3.0,No,4.0,I,
3639,174.0,3.0,No,10.0,J,
3640,174.0,3.0,No,1.0,A,
3641,174.0,3.0,No,3.0,A,
3642,174.0,3.0,No,9.0,J,
3643,174.0,3.0,No,2.0,A,
3644,174.0,3.0,No,8.0,I,
3645,174.0,3.0,No,11.0,I,
3646,174.0,4.0,No,6.0,I,
3647,174.0,4.0,No,10.0,I,
3648,174.0,4.0,No,8.0,J,
3649,174.0,4.0,No,11.0,B,
3650,174.0,4.0,No,2.0,G,
3651,174.0,4.0,No,9.0,J,
3652,174.0,4.0,No,3.0,I,
3653,174.0,4.0,No,5.0,I,
3654,174.0,4.0,No,4.0,I,
3655,174.0,4.0,No,7.0,I,
3656,174.0,4.0,No,1.0,B,
3657,174.0,5.0,No,1.0,F,
3658,174.0,6.0,No,8.0,J,
3659,174.0,6.0,No,10.0,J,
3660,174.0,6.0,No,1.0,B,
3661,174.0,6.0,No,3.0,I,
3662,174.0,6.0,No,7.0,J,
3663,174.0,6.0,No,9.0,J,
3664,174.0,6.0,No,6.0,J,
3665,174.0,6.0,No,2.0,G,
3666,174.0,6.0,No,5.0,J,
3667,174.0,6.0,No,4.0,I,
3668,174.0,7.0,No,1.0,A,
3669,174.0,8.0,No,2.0,C,
3670,174.0,8.0,No,3.0,J,
3671,174.0,8.0,No,4.0,J,
3672,174.0,8.0,No,5.0,J,
3673,174.0,8.0,No,1.0,B,
3674,174.0,9.0,No,7.0,J,
3675,174.0,9.0,No,6.0,I,
3676,174.0,9.0,No,8.0,J,
3677,174.0,9.0,No,4.0,I,
3678,174.0,9.0,No,9.0,J,
3679,174.0,9.0,No,3.0,I,
3680,174.0,9.0,No,2.0,G,
3681,174.0,9.0,No,1.0,B,
3682,174.0,9.0,No,10.0,J,
3683,174.0,9.0,No,5.0,I,
3684,175.0,1.0,No,1.0,A,
3685,175.0,2.0,No,1.0,A,
3686,175.0,2.0,No,2.0,I,
3687,175.0,3.0,No,4.0,J,
3688,175.0,3.0,No,2.0,I,
3689,175.0,3.0,No,1.0,B,
3690,175.0,3.0,No,6.0,J,
3691,175.0,3.0,No,5.0,J,
3692,175.0,3.0,No,3.0,I,
3693,175.0,5.0,No,2.0,A,
3694,175.0,5.0,No,3.0,I,
3695,175.0,5.0,No,1.0,C,
3696,175.0,8.0,No,6.0,J,
3697,175.0,8.0,No,2.0,A,
3698,175.0,8.0,No,4.0,J,
3699,175.0,8.0,No,1.0,A,
3700,175.0,8.0,No,5.0,J,
3701,175.0,8.0,No,3.0,I,
3702,175.0,9.0,No,5.0,J,
3703,175.0,9.0,No,1.0,B,
3704,175.0,9.0,No,2.0,A,
3705,175.0,9.0,No,4.0,J,
3706,175.0,9.0,No,3.0,I,
3707,176.0,2.0,No,2.0,G,
3708,176.0,2.0,No,1.0,D,
3709,176.0,2.0,No,3.0,I,
3710,176.0,2.0,No,5.0,I,
3711,176.0,2.0,No,4.0,I,
3712,176.0,7.0,No,5.0,J,
3713,176.0,7.0,No,3.0,H,
3714,176.0,7.0,No,2.0,B,
3715,176.0,7.0,No,4.0,H,
3716,176.0,7.0,No,1.0,D,
3717,176.0,9.0,No,1.0,D,
3718,176.0,9.0,No,2.0,D,
3719,177.0,1.0,No,1.0,G,D
3720,177.0,1.0,No,2.0,J,
3721,177.0,2.0,No,1.0,A,
3722,177.0,2.0,No,3.0,E,
3723,177.0,2.0,No,2.0,A,
3724,177.0,2.0,No,4.0,H,
3725,177.0,3.0,No,1.0,G,D
3726,177.0,3.0,No,2.0,E,
3727,177.0,4.0,No,1.0,A,
3728,177.0,4.0,No,2.0,G,D
3729,177.0,5.0,No,1.0,A,
3730,177.0,6.0,No,1.0,A,
3731,177.0,6.0,No,4.0,J,
3732,177.0,6.0,No,3.0,J,
3733,177.0,6.0,No,2.0,G,
3734,177.0,7.0,No,3.0,I,
3735,177.0,7.0,No,4.0,I,
3736,177.0,7.0,No,6.0,I,
3737,177.0,7.0,No,1.0,G,D
3738,177.0,7.0,No,5.0,I,
3739,177.0,7.0,No,2.0,G,D
3740,177.0,8.0,No,3.0,I,
3741,177.0,8.0,No,2.0,G,D
3742,177.0,8.0,No,4.0,I,
3743,177.0,8.0,No,6.0,I,
3744,177.0,8.0,No,1.0,G,D
3745,177.0,8.0,No,5.0,I,
3746,177.0,9.0,No,2.0,G,
3747,177.0,9.0,No,1.0,A,
3748,177.0,9.0,No,4.0,I,
3749,177.0,9.0,No,3.0,I,
3750,177.0,10.0,No,1.0,B,G
3751,178.0,2.0,No,4.0,I,
3752,178.0,2.0,No,6.0,I,
3753,178.0,2.0,No,5.0,I,
3754,178.0,2.0,No,1.0,G,
3755,178.0,2.0,No,7.0,I,
3756,178.0,2.0,No,2.0,A,
3757,178.0,2.0,No,3.0,I,
3758,178.0,5.0,No,1.0,I,
3759,178.0,5.0,No,2.0,I,
3760,178.0,6.0,No,5.0,H,
3761,178.0,6.0,No,7.0,I,
3762,178.0,6.0,No,1.0,A,
3763,178.0,6.0,No,4.0,I,
3764,178.0,6.0,No,6.0,I,
3765,178.0,6.0,No,3.0,G,
3766,178.0,6.0,No,2.0,A,
3767,178.0,7.0,No,4.0,I,
3768,178.0,7.0,No,1.0,A,
3769,178.0,7.0,No,2.0,C,
3770,178.0,7.0,No,3.0,I,
3771,179.0,1.0,No,1.0,G,
3772,179.0,3.0,No,5.0,J,
3773,179.0,3.0,No,4.0,J,
3774,179.0,3.0,No,2.0,A,
3775,179.0,3.0,No,3.0,J,
3776,179.0,3.0,No,1.0,A,
3777,179.0,9.0,No,1.0,A,
3778,179.0,9.0,No,7.0,J,
3779,179.0,9.0,No,4.0,J,
3780,179.0,9.0,No,2.0,A,
3781,179.0,9.0,No,3.0,J,
3782,179.0,9.0,No,6.0,J,
3783,179.0,9.0,No,5.0,J,
3784,179.0,10.0,No,2.0,A,
3785,179.0,10.0,No,3.0,J,
3786,179.0,10.0,No,1.0,G,
3787,180.0,1.0,No,2.0,C,
3788,180.0,1.0,No,1.0,A,
3789,180.0,1.0,No,3.0,J,
3790,180.0,1.0,No,4.0,J,
3791,180.0,1.0,No,5.0,J,
3792,180.0,2.0,No,4.0,I,
3793,180.0,2.0,No,2.0,A,
3794,180.0,2.0,No,7.0,J,
3795,180.0,2.0,No,1.0,A,
3796,180.0,2.0,No,5.0,I,
3797,180.0,2.0,No,6.0,I,
3798,180.0,2.0,No,3.0,I,
3799,180.0,3.0,No,2.0,C,D
3800,180.0,3.0,No,4.0,I,
3801,180.0,3.0,No,1.0,C,
3802,180.0,3.0,No,3.0,I,
3803,180.0,3.0,No,5.0,I,
3804,180.0,4.0,No,1.0,C,D
3805,180.0,4.0,No,2.0,I,
3806,180.0,5.0,No,6.0,A,
3807,180.0,5.0,No,1.0,C,D
3808,180.0,5.0,No,4.0,I,
3809,180.0,5.0,No,3.0,I,
3810,180.0,5.0,No,2.0,C,D
3811,180.0,5.0,No,5.0,I,
3812,180.0,6.0,No,2.0,J,
3813,180.0,6.0,No,3.0,J,
3814,180.0,6.0,No,5.0,J,
3815,180.0,6.0,No,4.0,J,
3816,180.0,6.0,No,6.0,E,
3817,180.0,6.0,No,1.0,C,
3818,180.0,7.0,No,1.0,D,C
3819,180.0,7.0,No,4.0,C,
3820,180.0,7.0,No,5.0,I,
3821,180.0,7.0,No,6.0,I,
3822,180.0,7.0,No,2.0,I,
3823,180.0,7.0,No,7.0,I,
3824,180.0,7.0,No,8.0,I,
3825,180.0,7.0,No,3.0,C,
3826,180.0,8.0,No,1.0,A,
3827,180.0,9.0,No,2.0,D,
3828,180.0,9.0,No,4.0,I,
3829,180.0,9.0,No,1.0,C,D
3830,180.0,9.0,No,5.0,J,
3831,180.0,9.0,No,3.0,I,
3832,181.0,2.0,No,1.0,A,
3833,181.0,3.0,No,1.0,A,
3834,181.0,3.0,No,2.0,I,
3835,181.0,4.0,No,1.0,A,
3836,181.0,5.0,No,4.0,I,
3837,181.0,5.0,No,3.0,I,
3838,181.0,5.0,No,2.0,A,C
3839,181.0,5.0,No,1.0,A,C
3840,181.0,5.0,No,5.0,I,J
3841,181.0,6.0,No,1.0,A,
3842,181.0,6.0,No,2.0,A,
3843,181.0,7.0,No,1.0,A,
3844,181.0,7.0,No,2.0,J,
3845,181.0,8.0,No,3.0,J,
3846,181.0,8.0,No,1.0,C,
3847,181.0,8.0,No,4.0,J,
3848,181.0,8.0,No,2.0,I,
3849,181.0,9.0,No,1.0,C,
3850,182.0,2.0,No,1.0,A,C
3851,182.0,2.0,No,5.0,J,
3852,182.0,2.0,No,2.0,A,J
3853,182.0,2.0,No,3.0,A,J
3854,182.0,2.0,No,4.0,J,
3855,182.0,4.0,No,5.0,J,
3856,182.0,4.0,No,1.0,D,
3857,182.0,4.0,No,3.0,J,
3858,182.0,4.0,No,4.0,J,
3859,182.0,4.0,No,2.0,D,
3860,182.0,4.0,No,6.0,J,
3861,182.0,5.0,No,2.0,J,
3862,182.0,5.0,No,5.0,J,
3863,182.0,5.0,No,1.0,A,
3864,182.0,5.0,No,4.0,J,
3865,182.0,5.0,No,3.0,J,
3866,182.0,6.0,No,3.0,J,
3867,182.0,6.0,No,1.0,C,
3868,182.0,6.0,No,2.0,D,
3869,182.0,7.0,No,7.0,A,
3870,182.0,7.0,No,2.0,C,
3871,182.0,7.0,No,1.0,C,
3872,182.0,7.0,No,10.0,A,
3873,182.0,7.0,No,5.0,A,
3874,182.0,7.0,No,3.0,C,
3875,182.0,7.0,No,6.0,A,
3876,182.0,7.0,No,8.0,A,
3877,182.0,7.0,No,9.0,A,
3878,182.0,7.0,No,4.0,A,
3879,182.0,8.0,No,3.0,J,
3880,182.0,8.0,No,6.0,J,
3881,182.0,8.0,No,2.0,A,
3882,182.0,8.0,No,5.0,J,
3883,182.0,8.0,No,1.0,A,
3884,182.0,8.0,No,4.0,J,
3885,182.0,9.0,No,5.0,J,
3886,182.0,9.0,No,3.0,J,
3887,182.0,9.0,No,4.0,J,
3888,182.0,9.0,No,1.0,A,
3889,182.0,9.0,No,2.0,A,
3890,182.0,10.0,No,5.0,J,
3891,182.0,10.0,No,4.0,J,
3892,182.0,10.0,No,3.0,J,
3893,182.0,10.0,No,2.0,X,
3894,182.0,10.0,No,1.0,X,
3895,183.0,1.0,No,4.0,J,
3896,183.0,1.0,No,2.0,A,
3897,183.0,1.0,No,1.0,A,
3898,183.0,1.0,No,3.0,J,
3899,183.0,4.0,No,3.0,I,
3900,183.0,4.0,No,5.0,I,
3901,183.0,4.0,No,1.0,A,
3902,183.0,4.0,No,4.0,I,
3903,183.0,4.0,No,2.0,A,
3904,183.0,5.0,No,3.0,I,
3905,183.0,5.0,No,2.0,A,
3906,183.0,5.0,No,1.0,A,
3907,183.0,5.0,No,4.0,J,
3908,183.0,7.0,No,1.0,A,
3909,183.0,10.0,No,1.0,A,
3910,184.0,1.0,No,3.0,D,
3911,184.0,1.0,No,1.0,D,C
3912,184.0,1.0,No,4.0,D,
3913,184.0,1.0,No,2.0,D,
3914,184.0,4.0,No,2.0,A,
3915,184.0,4.0,No,3.0,I,
3916,184.0,4.0,No,4.0,I,
3917,184.0,4.0,No,1.0,A,
3918,184.0,4.0,No,5.0,J,
3919,184.0,6.0,No,1.0,H,
3920,184.0,6.0,No,3.0,J,
3921,184.0,6.0,No,2.0,J,
3922,184.0,8.0,No,1.0,G,D
3923,184.0,8.0,No,3.0,J,A
3924,184.0,8.0,No,2.0,J,A
3925,185.0,4.0,No,1.0,A,
3926,185.0,5.0,No,1.0,E,D
3927,185.0,7.0,No,7.0,J,
3928,185.0,7.0,No,2.0,G,
3929,185.0,7.0,No,3.0,J,
3930,185.0,7.0,No,1.0,A,G
3931,185.0,7.0,No,6.0,J,
3932,185.0,7.0,No,5.0,J,
3933,185.0,7.0,No,4.0,J,
3934,185.0,9.0,Yes,2.0,J,
3935,185.0,9.0,Yes,3.0,J,
3936,185.0,9.0,Yes,4.0,J,
3937,186.0,3.0,No,2.0,A,
3938,186.0,3.0,No,3.0,J,
3939,186.0,3.0,No,1.0,A,
3940,186.0,4.0,No,1.0,X,
3941,187.0,2.0,No,7.0,I,J
3942,187.0,2.0,No,3.0,I,J
3943,187.0,2.0,No,2.0,G,D
3944,187.0,2.0,No,1.0,G,D
3945,187.0,2.0,No,4.0,I,J
3946,187.0,2.0,No,6.0,I,J
3947,187.0,2.0,No,5.0,I,J
3948,187.0,3.0,No,1.0,A,B
3949,187.0,3.0,No,4.0,J,
3950,187.0,3.0,No,2.0,B,C
3951,187.0,3.0,No,3.0,J,
3952,187.0,4.0,No,1.0,A,C
3953,187.0,9.0,No,1.0,G,
3954,187.0,9.0,No,4.0,J,
3955,187.0,9.0,No,3.0,I,J
3956,187.0,9.0,No,2.0,I,J
3957,188.0,1.0,No,1.0,G,
3958,188.0,1.0,No,3.0,I,
3959,188.0,1.0,No,2.0,G,
3960,188.0,1.0,No,4.0,J,
3961,188.0,3.0,No,7.0,I,
3962,188.0,3.0,No,10.0,J,
3963,188.0,3.0,No,8.0,J,
3964,188.0,3.0,No,1.0,G,
3965,188.0,3.0,No,3.0,I,
3966,188.0,3.0,No,5.0,I,
3967,188.0,3.0,No,2.0,G,
3968,188.0,3.0,No,4.0,I,
3969,188.0,3.0,No,9.0,J,
3970,188.0,3.0,No,6.0,I,
3971,188.0,4.0,No,1.0,G,
3972,188.0,4.0,No,6.0,J,
3973,188.0,4.0,No,5.0,I,
3974,188.0,4.0,No,2.0,G,
3975,188.0,4.0,No,4.0,I,
3976,188.0,4.0,No,7.0,J,
3977,188.0,4.0,No,3.0,I,
3978,188.0,5.0,No,1.0,G,
3979,188.0,5.0,No,3.0,J,
3980,188.0,5.0,No,2.0,I,
3981,188.0,5.0,No,4.0,J,
3982,188.0,6.0,No,1.0,G,
3983,188.0,7.0,No,4.0,I,
3984,188.0,7.0,No,6.0,J,
3985,188.0,7.0,No,5.0,J,
3986,188.0,7.0,No,7.0,J,
3987,188.0,7.0,No,3.0,I,
3988,188.0,7.0,No,1.0,G,
3989,188.0,7.0,No,2.0,I,
3990,188.0,8.0,No,4.0,J,
3991,188.0,8.0,No,3.0,I,
3992,188.0,8.0,No,2.0,G,
3993,188.0,8.0,No,1.0,G,
3994,188.0,9.0,No,7.0,J,
3995,188.0,9.0,No,6.0,H,
3996,188.0,9.0,No,2.0,G,
3997,188.0,9.0,No,3.0,I,
3998,188.0,9.0,No,4.0,I,
3999,188.0,9.0,No,9.0,J,
4000,188.0,9.0,No,5.0,J,
4001,188.0,9.0,No,1.0,G,
4002,188.0,9.0,No,8.0,J,
4003,188.0,10.0,No,1.0,G,
4004,188.0,10.0,No,3.0,J,
4005,188.0,10.0,No,2.0,G,
4006,189.0,2.0,No,2.0,I,
4007,189.0,2.0,No,3.0,I,
4008,189.0,2.0,No,1.0,C,G
4009,189.0,4.0,No,3.0,I,
4010,189.0,4.0,No,2.0,I,
4011,189.0,4.0,No,1.0,D,F
4012,189.0,4.0,No,4.0,I,
4013,189.0,5.0,No,2.0,B,D
4014,189.0,5.0,No,5.0,G,
4015,189.0,5.0,No,1.0,C,F
4016,189.0,5.0,No,4.0,J,
4017,189.0,5.0,No,3.0,I,
4018,189.0,7.0,No,4.0,I,
4019,189.0,7.0,No,2.0,G,
4020,189.0,7.0,No,3.0,A,
4021,189.0,7.0,No,1.0,C,
4022,189.0,7.0,No,5.0,J,
4023,190.0,1.0,No,1.0,E,
4024,190.0,2.0,No,1.0,B,G
4025,190.0,2.0,No,2.0,I,
4026,190.0,3.0,No,2.0,C,
4027,190.0,3.0,No,5.0,I,
4028,190.0,3.0,No,4.0,B,
4029,190.0,3.0,No,3.0,I,
4030,190.0,3.0,No,1.0,A,
4031,190.0,3.0,No,12.0,G,
4032,190.0,4.0,No,1.0,H,B
4033,190.0,5.0,No,2.0,I,
4034,190.0,5.0,No,1.0,D,
4035,190.0,5.0,No,4.0,I,
4036,190.0,5.0,No,3.0,G,
4037,190.0,5.0,No,9.0,A,
4038,190.0,5.0,No,5.0,I,
4039,190.0,5.0,No,11.0,A,
4040,190.0,6.0,No,8.0,J,I
4041,190.0,6.0,No,7.0,J,I
4042,190.0,6.0,No,3.0,J,
4043,190.0,6.0,No,5.0,J,
4044,190.0,6.0,No,1.0,B,C
4045,190.0,6.0,No,2.0,H,B
4046,190.0,6.0,No,4.0,J,
4047,190.0,6.0,No,6.0,J,I
4048,190.0,7.0,No,1.0,A,
4049,191.0,3.0,No,2.0,E,
4050,191.0,3.0,No,3.0,A,
4051,191.0,3.0,No,4.0,I,
4052,191.0,3.0,No,5.0,I,
4053,191.0,3.0,No,6.0,I,
4054,191.0,3.0,No,1.0,A,
4055,191.0,4.0,No,1.0,E,
4056,191.0,5.0,No,1.0,G,
4057,191.0,5.0,No,2.0,J,
4058,191.0,6.0,No,1.0,G,
4059,191.0,7.0,No,1.0,A,
4060,191.0,7.0,No,2.0,G,
4061,191.0,8.0,No,1.0,A,
4062,191.0,9.0,No,2.0,B,
4063,191.0,9.0,No,1.0,A,
4064,192.0,1.0,No,1.0,D,
4065,192.0,1.0,No,2.0,J,
4066,192.0,3.0,No,1.0,E,
4067,192.0,6.0,No,1.0,C,
4068,192.0,6.0,No,2.0,C,
4069,192.0,6.0,No,4.0,J,
4070,192.0,6.0,No,3.0,J,
4071,192.0,7.0,No,2.0,J,
4072,192.0,7.0,No,1.0,A,
4073,192.0,7.0,No,3.0,A,
4074,192.0,8.0,No,1.0,A,
4075,192.0,8.0,No,3.0,J,
4076,192.0,8.0,No,2.0,A,
4077,192.0,9.0,No,1.0,A,
4078,192.0,9.0,No,4.0,J,
4079,192.0,9.0,No,3.0,J,
4080,192.0,9.0,No,2.0,A,
4081,192.0,10.0,No,1.0,A,
4082,192.0,10.0,No,3.0,J,
4083,192.0,10.0,No,2.0,A,
4084,193.0,1.0,No,2.0,A,
4085,193.0,1.0,No,1.0,A,
4086,193.0,2.0,No,1.0,A,
4087,193.0,2.0,No,4.0,I,
4088,193.0,2.0,No,6.0,J,
4089,193.0,2.0,No,7.0,J,
4090,193.0,2.0,No,5.0,J,
4091,193.0,2.0,No,3.0,I,
4092,193.0,2.0,No,2.0,A,
4093,193.0,3.0,No,1.0,A,
4094,193.0,3.0,No,2.0,A,
4095,193.0,4.0,No,2.0,A,
4096,193.0,4.0,No,1.0,H,
4097,193.0,4.0,No,3.0,J,
4098,193.0,6.0,No,1.0,A,
4099,193.0,6.0,No,3.0,J,
4100,193.0,6.0,No,2.0,A,
4101,193.0,7.0,No,1.0,A,
4102,193.0,7.0,No,3.0,I,
4103,193.0,7.0,No,2.0,A,
4104,194.0,2.0,No,4.0,J,
4105,194.0,2.0,No,2.0,X,
4106,194.0,2.0,No,3.0,J,
4107,194.0,2.0,No,5.0,J,
4108,194.0,2.0,No,1.0,X,
4109,194.0,3.0,No,4.0,I,
4110,194.0,3.0,No,5.0,I,
4111,194.0,3.0,No,1.0,A,
4112,194.0,3.0,No,2.0,A,
4113,194.0,3.0,No,3.0,X,
4114,194.0,4.0,No,1.0,I,
4115,194.0,5.0,No,9.0,J,
4116,194.0,5.0,No,1.0,A,
4117,194.0,5.0,No,4.0,J,
4118,194.0,5.0,No,2.0,G,
4119,194.0,5.0,No,6.0,J,
4120,194.0,5.0,No,7.0,J,
4121,194.0,5.0,No,10.0,J,
4122,194.0,5.0,No,5.0,J,
4123,194.0,5.0,No,3.0,J,
4124,194.0,5.0,No,8.0,J,
4125,194.0,7.0,No,2.0,I,
4126,194.0,7.0,No,1.0,B,
4127,195.0,2.0,No,1.0,D,
4128,195.0,6.0,No,1.0,D,
4129,195.0,7.0,No,2.0,A,
4130,195.0,7.0,No,1.0,A,
4131,196.0,1.0,No,1.0,A,C
4132,196.0,1.0,No,3.0,J,
4133,196.0,1.0,No,2.0,A,C
4134,196.0,2.0,No,3.0,I,
4135,196.0,2.0,No,6.0,I,
4136,196.0,2.0,No,1.0,A,
4137,196.0,2.0,No,4.0,I,
4138,196.0,2.0,No,5.0,I,
4139,196.0,2.0,No,2.0,A,
4140,196.0,3.0,No,5.0,J,
4141,196.0,3.0,No,2.0,C,
4142,196.0,3.0,No,3.0,I,
4143,196.0,3.0,No,4.0,J,
4144,196.0,3.0,No,1.0,C,
4145,196.0,3.0,No,6.0,J,
4146,196.0,4.0,No,1.0,A,
4147,196.0,4.0,No,5.0,J,
4148,196.0,4.0,No,4.0,J,
4149,196.0,4.0,No,3.0,J,
4150,196.0,4.0,No,2.0,A,
4151,196.0,5.0,No,2.0,A,C
4152,196.0,5.0,No,5.0,J,
4153,196.0,5.0,No,4.0,I,
4154,196.0,5.0,No,1.0,A,C
4155,196.0,5.0,No,3.0,I,
4156,196.0,6.0,No,5.0,J,
4157,196.0,6.0,No,3.0,I,
4158,196.0,6.0,No,6.0,I,
4159,196.0,6.0,No,2.0,A,
4160,196.0,6.0,No,4.0,J,
4161,196.0,6.0,No,1.0,A,
4162,196.0,7.0,No,3.0,J,
4163,196.0,7.0,No,2.0,A,
4164,196.0,7.0,No,1.0,A,
4165,196.0,8.0,No,2.0,J,
4166,196.0,8.0,No,1.0,A,
4167,196.0,8.0,No,4.0,J,
4168,196.0,8.0,No,3.0,J,
4169,196.0,8.0,No,5.0,J,
4170,196.0,9.0,No,2.0,A,
4171,196.0,9.0,No,1.0,A,
4172,196.0,9.0,No,5.0,J,
4173,196.0,9.0,No,4.0,A,
4174,196.0,9.0,No,3.0,A,
4175,196.0,9.0,No,6.0,J,
4176,198.0,2.0,No,2.0,A,
4177,198.0,2.0,No,1.0,A,
4178,198.0,4.0,No,6.0,J,
4179,198.0,4.0,No,4.0,I,
4180,198.0,4.0,No,3.0,I,
4181,198.0,4.0,No,5.0,J,
4182,198.0,4.0,No,2.0,G,
4183,198.0,4.0,No,1.0,B,
4184,198.0,5.0,No,3.0,J,
4185,198.0,5.0,No,1.0,G,
4186,198.0,5.0,No,2.0,A,
4187,198.0,5.0,No,4.0,J,
4188,198.0,6.0,No,2.0,B,
4189,198.0,6.0,No,1.0,A,
4190,198.0,7.0,No,1.0,G,
4191,199.0,2.0,No,4.0,J,
4192,199.0,2.0,No,1.0,B,
4193,199.0,2.0,No,3.0,J,
4194,199.0,2.0,No,2.0,B,
4195,199.0,5.0,No,3.0,J,
4196,199.0,5.0,No,4.0,J,
4197,199.0,5.0,No,2.0,B,
4198,199.0,5.0,No,5.0,J,
4199,199.0,5.0,No,6.0,J,
4200,199.0,5.0,No,1.0,E,
4201,199.0,6.0,No,4.0,J,
4202,199.0,6.0,No,1.0,E,
4203,199.0,6.0,No,3.0,J,
4204,199.0,6.0,No,2.0,C,
4205,199.0,6.0,No,5.0,J,
4206,199.0,7.0,No,4.0,J,
4207,199.0,7.0,No,2.0,C,
4208,199.0,7.0,No,5.0,C,
4209,199.0,7.0,No,3.0,J,
4210,199.0,7.0,No,1.0,E,
4211,200.0,1.0,No,1.0,H,
4212,200.0,1.0,No,2.0,H,
4213,200.0,1.0,No,3.0,J,
4214,200.0,2.0,No,9.0,J,
4215,200.0,2.0,No,1.0,H,
4216,200.0,2.0,No,6.0,H,
4217,200.0,2.0,No,2.0,H,
4218,200.0,2.0,No,3.0,H,
4219,200.0,2.0,No,8.0,J,
4220,200.0,2.0,No,7.0,I,
4221,200.0,2.0,No,5.0,H,
4222,200.0,2.0,No,4.0,H,
4223,200.0,3.0,No,3.0,J,I
4224,200.0,3.0,No,7.0,J,I
4225,200.0,3.0,No,6.0,J,I
4226,200.0,3.0,No,4.0,J,I
4227,200.0,3.0,No,2.0,B,E
4228,200.0,3.0,No,5.0,J,I
4229,200.0,3.0,No,1.0,B,E
4230,200.0,4.0,No,2.0,J,
4231,200.0,4.0,No,1.0,H,
4232,200.0,4.0,No,3.0,H,
4233,200.0,5.0,No,3.0,J,
4234,200.0,5.0,No,1.0,H,
4235,200.0,5.0,No,4.0,J,
4236,200.0,5.0,No,2.0,H,
4237,200.0,6.0,No,6.0,J,
4238,200.0,6.0,No,2.0,B,I
4239,200.0,6.0,No,7.0,J,
4240,200.0,6.0,No,3.0,B,
4241,200.0,6.0,No,5.0,J,
4242,200.0,6.0,No,4.0,J,
4243,200.0,6.0,No,1.0,B,I
4244,200.0,7.0,No,2.0,E,B
4245,200.0,7.0,No,3.0,J,
4246,200.0,7.0,No,4.0,J,
4247,200.0,7.0,No,1.0,E,B
4248,200.0,8.0,No,1.0,A,E
4249,200.0,9.0,No,1.0,A,
4250,200.0,9.0,No,4.0,J,
4251,200.0,9.0,No,6.0,A,
4252,200.0,9.0,No,3.0,J,
4253,200.0,9.0,No,2.0,A,
4254,200.0,9.0,No,5.0,J,
4255,201.0,1.0,No,3.0,I,
4256,201.0,1.0,No,1.0,E,
4257,201.0,1.0,No,2.0,I,
4258,201.0,1.0,No,4.0,J,
4259,201.0,3.0,No,2.0,E,
4260,201.0,3.0,No,3.0,I,
4261,201.0,3.0,No,4.0,J,
4262,201.0,3.0,No,1.0,D,
4263,201.0,4.0,No,2.0,E,
4264,201.0,4.0,No,1.0,E,
4265,201.0,4.0,No,4.0,I,
4266,201.0,4.0,No,5.0,I,
4267,201.0,4.0,No,3.0,A,
4268,201.0,4.0,No,6.0,J,
4269,201.0,5.0,No,1.0,C,
4270,201.0,5.0,No,3.0,J,
4271,201.0,5.0,No,4.0,J,
4272,201.0,5.0,No,2.0,J,
4273,201.0,6.0,No,2.0,E,
4274,201.0,6.0,No,4.0,I,
4275,201.0,6.0,No,7.0,J,
4276,201.0,6.0,No,5.0,I,
4277,201.0,6.0,No,1.0,E,
4278,201.0,6.0,No,9.0,E,
4279,201.0,6.0,No,3.0,I,
4280,201.0,6.0,No,8.0,J,
4281,201.0,6.0,No,6.0,I,
4282,201.0,7.0,No,4.0,I,
4283,201.0,7.0,No,3.0,E,
4284,201.0,7.0,No,2.0,A,E
4285,201.0,7.0,No,1.0,A,E
4286,201.0,7.0,No,5.0,I,
4287,201.0,8.0,No,5.0,J,
4288,201.0,8.0,No,2.0,E,
4289,201.0,8.0,No,3.0,J,
4290,201.0,8.0,No,4.0,J,
4291,201.0,8.0,No,1.0,E,
4292,201.0,9.0,No,4.0,I,
4293,201.0,9.0,No,2.0,B,
4294,201.0,9.0,No,3.0,I,
4295,201.0,9.0,No,1.0,A,
4296,201.0,9.0,No,6.0,J,
4297,201.0,9.0,No,5.0,J,
4298,201.0,10.0,No,2.0,A,
4299,201.0,10.0,No,4.0,J,
4300,201.0,10.0,No,5.0,J,
4301,201.0,10.0,No,3.0,I,
4302,201.0,10.0,No,1.0,A,
4303,202.0,8.0,No,2.0,G,
4304,202.0,8.0,No,4.0,J,
4305,202.0,8.0,No,3.0,J,
4306,202.0,8.0,No,1.0,G,
4307,202.0,8.0,No,5.0,J,
4308,203.0,1.0,No,3.0,I,
4309,203.0,1.0,No,1.0,A,
4310,203.0,1.0,No,2.0,G,
4311,203.0,3.0,No,2.0,A,
4312,203.0,3.0,No,3.0,A,
4313,203.0,3.0,No,4.0,A,
4314,203.0,3.0,No,1.0,A,
4315,203.0,4.0,No,1.0,A,
4316,203.0,5.0,No,4.0,J,
4317,203.0,5.0,No,5.0,J,
